outages,crimes,crime time,outage creation date,outage completion date,crime latitude,crime longitude,during out
1,3744,02/05/2016 01:00:00 PM,01/01/2016,01/07/2016,41.863274055,-87.71533241899999,False
1,16408,06/06/2016 07:30:00 AM,01/01/2016,01/07/2016,41.862850731,-87.715710949,False
1,17777,06/18/2016 12:55:00 AM,01/01/2016,01/07/2016,41.862850968000004,-87.715755,False
1,19327,06/30/2016 04:20:00 PM,01/01/2016,01/07/2016,41.862853002,-87.71562282,False
1,21697,07/18/2016 12:25:00 AM,01/01/2016,01/07/2016,41.862850731,-87.715710949,False
1,26915,08/29/2016 07:05:00 PM,01/01/2016,01/07/2016,41.862850968000004,-87.715755,False
3,3383,02/01/2016 09:00:00 PM,01/01/2016,01/04/2016,41.737690888,-87.603636489,False
3,7728,03/18/2016 12:00:00 AM,01/01/2016,01/04/2016,41.737729305,-87.603636055,False
3,27341,08/31/2016 07:00:00 AM,01/01/2016,01/04/2016,41.7375811,-87.60363406799999,False
3,42709,12/25/2016 09:19:00 PM,01/01/2016,01/04/2016,41.7375811,-87.60363406799999,False
3,42710,12/25/2016 10:20:00 PM,01/01/2016,01/04/2016,41.7375811,-87.60363406799999,False
5,185,01/01/2016 11:40:00 PM,01/01/2016,01/06/2016,41.731299509,-87.655636683,True
5,24134,08/07/2016 11:00:00 PM,01/01/2016,01/06/2016,41.731455968,-87.655642365,False
9,26810,08/27/2016 08:20:00 PM,01/01/2016,01/04/2016,41.811885607,-87.695878991,False
13,13860,05/15/2016 04:00:00 PM,01/02/2016,01/05/2016,41.793417728,-87.710092495,False
13,31596,10/06/2016 07:40:00 PM,01/02/2016,01/05/2016,41.793415839,-87.7102502,False
13,41735,12/31/2016 06:55:00 PM,01/02/2016,01/05/2016,41.793427308000005,-87.709329636,False
16,30683,09/28/2016 12:45:00 PM,01/02/2016,01/06/2016,41.862866691,-87.714088165,False
16,33415,10/21/2016 09:00:00 AM,01/02/2016,01/06/2016,41.862868089,-87.71383851700001,False
16,34404,10/28/2016 11:15:00 AM,01/02/2016,01/06/2016,41.862864481,-87.714187307,False
16,41152,12/26/2016 07:50:00 PM,01/02/2016,01/06/2016,41.862866691,-87.714088165,False
19,26165,08/23/2016 11:00:00 PM,01/02/2016,01/04/2016,41.903168871999995,-87.75463178,False
24,14816,05/20/2016 08:00:00 AM,01/02/2016,01/02/2016,41.852905922,-87.627651396,False
30,25578,08/19/2016 03:15:00 PM,01/03/2016,01/09/2016,41.866866445999996,-87.642175864,False
30,26395,08/24/2016 02:00:00 AM,01/03/2016,01/09/2016,41.86745932,-87.642195178,False
30,32376,10/13/2016 10:05:00 AM,01/03/2016,01/09/2016,41.867212547,-87.642686125,False
32,2626,01/26/2016 10:00:00 AM,01/03/2016,01/05/2016,41.903561493000005,-87.653509519,False
32,36027,11/11/2016 11:25:00 AM,01/03/2016,01/05/2016,41.903543575,-87.65465582,False
34,13882,05/16/2016 07:30:00 AM,01/03/2016,01/04/2016,41.776425255,-87.59610721700001,False
34,19007,06/27/2016 05:30:00 PM,01/03/2016,01/04/2016,41.77590376,-87.59609485899999,False
34,36997,11/19/2016 01:27:00 AM,01/03/2016,01/04/2016,41.776145311,-87.596103091,False
39,1899,01/19/2016 02:00:00 PM,01/04/2016,01/07/2016,41.924923393,-87.732909035,False
39,2435,01/24/2016 04:00:00 PM,01/04/2016,01/07/2016,41.925277458000004,-87.73292041399999,False
39,2437,01/24/2016 03:00:00 PM,01/04/2016,01/07/2016,41.925277458000004,-87.73292041399999,False
39,3184,01/31/2016 04:18:00 PM,01/04/2016,01/07/2016,41.925055129,-87.73291147399999,False
39,12656,05/04/2016 06:39:00 PM,01/04/2016,01/07/2016,41.924868491999995,-87.732905875,False
39,23244,07/02/2016 10:30:00 AM,01/04/2016,01/07/2016,41.925277458000004,-87.73292041399999,False
40,20408,07/08/2016 07:00:00 PM,01/04/2016,01/04/2016,41.781579267,-87.61083134,False
40,21467,07/18/2016 07:00:00 AM,01/04/2016,01/04/2016,41.781579267,-87.61083134,False
40,26847,08/29/2016 11:30:00 AM,01/04/2016,01/04/2016,41.78167259,-87.61083395799999,False
40,36837,11/17/2016 09:05:00 PM,01/04/2016,01/04/2016,41.781411831999996,-87.610825886,False
40,39831,12/14/2016 07:27:00 PM,01/04/2016,01/04/2016,41.781392623,-87.610826102,False
42,13679,05/13/2016 01:05:00 PM,01/04/2016,01/06/2016,41.793870956,-87.650313315,False
44,5978,02/28/2016 01:30:00 PM,01/04/2016,01/06/2016,41.815866215,-87.66569244700001,False
44,11595,04/21/2016 05:00:00 PM,01/04/2016,01/06/2016,41.815874772,-87.664804601,False
47,11667,04/25/2016 11:15:00 PM,01/04/2016,01/06/2016,41.705551423,-87.609588435,False
50,24898,08/14/2016 04:30:00 AM,01/04/2016,01/05/2016,41.702846405,-87.668324038,False
51,6316,03/04/2016 09:30:00 AM,01/04/2016,01/07/2016,41.769224351,-87.621362407,False
51,28091,09/07/2016 07:00:00 PM,01/04/2016,01/07/2016,41.769224351,-87.621362407,False
52,35179,11/03/2016 10:20:00 AM,01/04/2016,01/06/2016,41.737345853,-87.55442271700001,False
53,219,01/02/2016 03:00:00 PM,01/04/2016,01/06/2016,41.894777696,-87.770791335,False
53,522,01/05/2016 06:10:00 PM,01/04/2016,01/06/2016,41.894777804,-87.770813371,True
53,11052,04/19/2016 08:05:00 PM,01/04/2016,01/06/2016,41.895140145,-87.77027394,False
54,18017,06/19/2016 09:00:00 AM,01/04/2016,01/05/2016,41.806348485,-87.65761558,False
54,32854,10/16/2016 02:00:00 PM,01/04/2016,01/05/2016,41.806274372,-87.657612691,False
54,42648,11/25/2016 07:32:00 PM,01/04/2016,01/05/2016,41.80620026,-87.65760980200001,False
55,4721,02/16/2016 05:00:00 PM,01/04/2016,01/31/2016,41.991585089000004,-87.673776478,False
55,22783,07/15/2016 08:00:00 PM,01/04/2016,01/31/2016,41.99171845,-87.674062024,False
57,15946,06/02/2016 04:50:00 PM,01/04/2016,01/06/2016,41.904658548,-87.707457902,False
60,11936,04/28/2016 01:08:00 PM,01/04/2016,01/05/2016,41.820109279,-87.695217788,False
60,27480,09/02/2016 10:28:00 PM,01/04/2016,01/05/2016,41.820109279,-87.695217788,False
61,5351,02/23/2016 12:03:00 AM,01/04/2016,01/05/2016,41.70090351,-87.683207615,False
62,10664,04/16/2016 02:06:00 AM,01/04/2016,01/05/2016,41.811159100000005,-87.695515711,False
62,23818,08/05/2016 04:05:00 PM,01/04/2016,01/05/2016,41.811400624,-87.69552065100001,False
62,37157,11/20/2016 01:20:00 PM,01/04/2016,01/05/2016,41.811010877,-87.695509845,False
62,38101,11/28/2016 10:00:00 PM,01/04/2016,01/05/2016,41.811436318,-87.695523965,False
63,1888,01/19/2016 12:30:00 PM,01/04/2016,01/07/2016,41.761138655,-87.586199001,False
63,38284,11/30/2016 08:30:00 PM,01/04/2016,01/07/2016,41.761152375,-87.586198842,False
65,2865,01/28/2016 12:01:00 AM,01/04/2016,01/05/2016,41.97782985,-87.820195526,False
66,31880,10/08/2016 11:30:00 PM,01/04/2016,01/07/2016,41.773782844,-87.591470643,False
71,2938,01/29/2016 09:00:00 AM,01/04/2016,01/06/2016,41.746490758,-87.647561702,False
71,7796,03/18/2016 02:27:00 PM,01/04/2016,01/06/2016,41.746359016999996,-87.64755943899999,False
71,18320,06/21/2016 01:30:00 PM,01/04/2016,01/06/2016,41.746490758,-87.647561702,False
74,11305,04/22/2016 11:30:00 AM,01/04/2016,01/06/2016,41.754198667,-87.649722579,False
74,15811,06/01/2016 08:30:00 AM,01/04/2016,01/06/2016,41.753682751,-87.65018616200001,False
74,20980,07/13/2016 09:44:00 PM,01/04/2016,01/06/2016,41.754198929,-87.649766555,False
74,21985,07/21/2016 08:01:00 PM,01/04/2016,01/06/2016,41.754198929,-87.649766555,False
74,24768,05/12/2016 01:00:00 PM,01/04/2016,01/06/2016,41.753682751,-87.65018616200001,False
74,25557,08/19/2016 12:10:00 PM,01/04/2016,01/06/2016,41.754198929,-87.649766555,False
74,42483,09/23/2016 05:45:00 PM,01/04/2016,01/06/2016,41.754198929,-87.649766555,False
80,4945,02/19/2016 01:50:00 AM,01/04/2016,01/06/2016,41.763388196,-87.644020607,False
82,4561,02/14/2016 09:00:00 PM,01/04/2016,01/08/2016,41.742246356,-87.71751663200001,False
85,35203,11/03/2016 01:00:00 AM,01/04/2016,01/12/2016,41.787553774,-87.606078091,False
87,2200,01/22/2016 06:10:00 AM,01/04/2016,01/19/2016,41.71557103,-87.64305571700001,False
87,12985,04/12/2016 10:40:00 AM,01/04/2016,01/19/2016,41.715713748,-87.64305785299999,False
87,17062,06/11/2016 04:00:00 PM,01/04/2016,01/19/2016,41.715680818,-87.643058205,False
87,17360,06/14/2016 08:08:00 PM,01/04/2016,01/19/2016,41.71557103,-87.64305571700001,False
87,19365,06/30/2016 07:10:00 PM,01/04/2016,01/19/2016,41.715680818,-87.643058205,False
91,1650,01/16/2016 03:00:00 AM,01/04/2016,01/05/2016,41.937792194000004,-87.72065582799999,False
91,36352,11/13/2016 11:00:00 PM,01/04/2016,01/05/2016,41.937833375,-87.72065911,False
95,8905,03/29/2016 12:20:00 PM,01/04/2016,01/12/2016,41.76315141,-87.659619472,False
97,19060,06/24/2016 02:00:00 AM,01/04/2016,01/06/2016,41.943507886999996,-87.833872565,False
97,33092,10/18/2016 09:30:00 PM,01/04/2016,01/06/2016,41.943664335,-87.833878695,False
98,6110,01/25/2016 04:30:00 PM,01/04/2016,01/05/2016,41.947008254,-87.64251291,False
102,10850,04/17/2016 07:45:00 PM,01/04/2016,01/08/2016,41.920569748,-87.693541763,False
106,17712,06/17/2016 01:30:00 AM,01/04/2016,01/13/2016,41.777000866,-87.65200282299999,False
106,23656,08/04/2016 12:10:00 PM,01/04/2016,01/13/2016,41.777223184,-87.65200780200001,False
107,1180,01/12/2016 07:45:00 AM,01/05/2016,01/06/2016,41.712605327,-87.65148198799999,False
108,39024,12/07/2016 10:20:00 AM,01/05/2016,01/05/2016,41.774233645,-87.648608026,False
110,13051,05/07/2016 06:00:00 PM,01/05/2016,01/06/2016,41.987298533,-87.658644287,False
112,13469,05/11/2016 11:10:00 PM,01/05/2016,01/20/2016,41.797277304,-87.594977113,False
112,18361,06/22/2016 09:05:00 PM,01/05/2016,01/20/2016,41.797277304,-87.594977113,False
114,243,01/01/2016 03:00:00 AM,01/05/2016,01/08/2016,41.879202837,-87.626113652,False
114,8612,03/17/2016 10:00:00 PM,01/05/2016,01/08/2016,41.87908482,-87.62611128100001,False
114,9142,03/31/2016 03:00:00 PM,01/05/2016,01/08/2016,41.87908482,-87.62611128100001,False
114,22916,07/29/2016 04:23:00 AM,01/05/2016,01/08/2016,41.879202837,-87.626113652,False
114,22942,07/29/2016 10:30:00 PM,01/05/2016,01/08/2016,41.879202837,-87.626113652,False
114,31266,10/03/2016 07:30:00 AM,01/05/2016,01/08/2016,41.878994243,-87.626108608,False
114,33801,10/19/2016 09:20:00 PM,01/05/2016,01/08/2016,41.87908482,-87.62611128100001,False
114,39736,12/13/2016 06:00:00 PM,01/05/2016,01/08/2016,41.879202837,-87.626113652,False
115,523,01/05/2016 06:30:00 PM,01/05/2016,01/09/2016,41.879427193000005,-87.75113358799999,True
115,1613,01/16/2016 12:00:00 PM,01/05/2016,01/09/2016,41.879437261999996,-87.75041377299999,False
115,1679,01/17/2016 12:25:00 AM,01/05/2016,01/09/2016,41.879437261999996,-87.75041377299999,False
115,6175,03/02/2016 04:04:00 PM,01/05/2016,01/09/2016,41.879429713,-87.7510895,False
115,10054,04/10/2016 08:00:00 AM,01/05/2016,01/09/2016,41.879437261999996,-87.75041377299999,False
115,19838,07/04/2016 03:00:00 PM,01/05/2016,01/09/2016,41.879435375999996,-87.750582705,False
115,21479,07/17/2016 10:30:00 AM,01/05/2016,01/09/2016,41.879437486,-87.75045783600001,False
115,23602,08/04/2016 12:30:00 AM,01/05/2016,01/09/2016,41.879429713,-87.7510895,False
115,33454,10/21/2016 07:02:00 PM,01/05/2016,01/09/2016,41.879434947,-87.75049825100001,False
119,2130,01/15/2016 08:00:00 PM,01/05/2016,01/07/2016,41.892627184,-87.750624413,False
120,7916,03/20/2016 12:30:00 AM,01/05/2016,01/19/2016,41.880981598000005,-87.740099365,False
122,4388,02/12/2016 02:24:00 PM,01/05/2016,01/08/2016,41.830651986,-87.62664099,False
122,5201,02/20/2016 08:00:00 PM,01/05/2016,01/08/2016,41.830656526,-87.62648683100001,False
122,8399,03/24/2016 10:30:00 AM,01/05/2016,01/08/2016,41.830750796,-87.626643572,False
122,13437,05/11/2016 01:10:00 PM,01/05/2016,01/08/2016,41.831001351,-87.627224232,False
122,18060,06/20/2016 10:30:00 AM,01/05/2016,01/08/2016,41.830619057,-87.62664135200001,False
122,26825,08/29/2016 06:00:00 AM,01/05/2016,01/08/2016,41.830750796,-87.626643572,False
122,28819,09/13/2016 05:15:00 PM,01/05/2016,01/08/2016,41.830750796,-87.626643572,False
122,31314,10/04/2016 10:00:00 AM,01/05/2016,01/08/2016,41.830619057,-87.62664135200001,False
122,36671,11/16/2016 10:40:00 AM,01/05/2016,01/08/2016,41.830651986,-87.62664099,False
122,42193,05/20/2016 04:00:00 PM,01/05/2016,01/08/2016,41.830651986,-87.62664099,False
123,18252,06/22/2016 02:15:00 AM,01/05/2016,01/06/2016,41.701374819,-87.607888546,False
123,30146,09/24/2016 12:00:00 PM,01/05/2016,01/06/2016,41.701224100000005,-87.607923197,False
124,17795,06/17/2016 10:00:00 PM,01/05/2016,01/06/2016,41.704080614,-87.67295480799999,False
128,10073,04/10/2016 12:45:00 PM,01/05/2016,01/06/2016,41.881078315,-87.728130928,False
130,23322,08/01/2016 08:30:00 PM,01/05/2016,01/05/2016,41.940286794,-87.65898205200001,False
131,4267,02/09/2016 10:00:00 AM,01/05/2016,01/08/2016,41.808896916,-87.61143779700001,False
131,23815,08/05/2016 03:20:00 PM,01/05/2016,01/08/2016,41.808597765,-87.61143382,False
132,37985,11/28/2016 12:00:00 AM,01/05/2016,01/07/2016,41.775885302,-87.631711565,False
133,18908,06/26/2016 11:50:00 AM,01/05/2016,01/05/2016,41.90603901,-87.674128735,False
133,41392,12/28/2016 10:30:00 PM,01/05/2016,01/05/2016,41.906017184,-87.674151001,False
134,6860,03/08/2016 09:09:00 AM,01/05/2016,01/11/2016,41.692378887,-87.621046145,False
134,24594,08/11/2016 02:00:00 PM,01/05/2016,01/11/2016,41.692604495,-87.62069582299999,False
134,27701,09/04/2016 06:26:00 PM,01/05/2016,01/11/2016,41.692345957,-87.621046509,False
134,28701,09/12/2016 05:40:00 PM,01/05/2016,01/11/2016,41.692378887,-87.621046145,False
134,28795,09/13/2016 06:03:00 PM,01/05/2016,01/11/2016,41.692378887,-87.621046145,False
134,40648,12/21/2016 08:55:00 PM,01/05/2016,01/11/2016,41.692345957,-87.621046509,False
134,42579,11/01/2016 01:00:00 AM,01/05/2016,01/11/2016,41.692241657,-87.62104399799999,False
135,18762,06/25/2016 11:04:00 PM,01/05/2016,01/08/2016,41.783965133,-87.71800491,False
135,26663,08/26/2016 11:00:00 PM,01/05/2016,01/08/2016,41.783965133,-87.71800491,False
136,1069,01/11/2016 07:40:00 AM,01/05/2016,01/06/2016,41.883054096,-87.751478907,False
136,21776,07/20/2016 07:00:00 AM,01/05/2016,01/06/2016,41.883057444,-87.751056566,False
137,5042,02/20/2016 12:02:00 AM,01/05/2016,01/09/2016,41.878521855,-87.75118587,False
137,14172,05/17/2016 08:25:00 PM,01/05/2016,01/09/2016,41.878507556,-87.752155409,False
137,16658,06/08/2016 05:00:00 AM,01/05/2016,01/09/2016,41.878507556,-87.752155409,False
137,23632,08/02/2016 10:00:00 AM,01/05/2016,01/09/2016,41.878509873,-87.75207093200001,False
137,23775,08/04/2016 11:00:00 PM,01/05/2016,01/09/2016,41.878515762,-87.751608206,False
137,38999,12/06/2016 05:30:00 AM,01/05/2016,01/09/2016,41.878519539,-87.751270347,False
141,11042,04/19/2016 07:30:00 PM,01/05/2016,01/07/2016,41.740042106,-87.56727673600001,False
142,31869,09/30/2016 04:55:00 AM,01/05/2016,01/08/2016,41.851819695,-87.67582725700001,False
143,5275,02/22/2016 10:45:00 AM,01/05/2016,01/07/2016,41.875198886,-87.629223754,False
143,11219,04/20/2016 05:00:00 PM,01/05/2016,01/07/2016,41.875198886,-87.629223754,False
143,13946,05/16/2016 05:01:00 PM,01/05/2016,01/07/2016,41.875198886,-87.629223754,False
143,15189,05/27/2016 12:20:00 PM,01/05/2016,01/07/2016,41.875198886,-87.629223754,False
143,22375,07/25/2016 01:35:00 PM,01/05/2016,01/07/2016,41.875078125,-87.62922140799999,False
143,31119,10/02/2016 11:00:00 PM,01/05/2016,01/07/2016,41.875625633,-87.62945039600001,False
143,39111,12/07/2016 11:56:00 PM,01/05/2016,01/07/2016,41.875625633,-87.62945039600001,False
143,41830,12/31/2016 02:00:00 AM,01/05/2016,01/07/2016,41.875625633,-87.62945039600001,False
146,9780,04/06/2016 06:00:00 PM,01/05/2016,01/16/2016,41.765589858,-87.621193655,False
146,29951,09/22/2016 11:45:00 PM,01/05/2016,01/16/2016,41.765589971,-87.621211982,False
148,8390,03/24/2016 08:30:00 AM,01/05/2016,01/09/2016,41.883843326,-87.75397259,False
148,26505,08/26/2016 03:30:00 PM,01/05/2016,01/09/2016,41.883750008,-87.75396976100001,False
149,23472,07/28/2016 02:45:00 AM,01/05/2016,01/07/2016,41.941034149000004,-87.639335535,False
150,10703,04/16/2016 12:00:00 PM,01/05/2016,01/08/2016,41.830174487,-87.678019189,False
150,25175,08/16/2016 08:00:00 AM,01/05/2016,01/08/2016,41.830174487,-87.678019189,False
151,12080,04/29/2016 03:20:00 PM,01/05/2016,01/09/2016,41.871022206,-87.68371163299999,False
151,12548,05/03/2016 05:00:00 PM,01/05/2016,01/09/2016,41.870871239,-87.68370581799999,False
151,32874,10/14/2016 08:20:00 PM,01/05/2016,01/09/2016,41.871079832,-87.683711049,False
154,47,10/29/2016 03:15:00 AM,01/05/2016,01/06/2016,41.873545204,-87.764614459,False
154,16116,06/03/2016 10:50:00 PM,01/05/2016,01/06/2016,41.873536972,-87.76461453200001,False
154,25940,08/21/2016 04:45:00 PM,01/05/2016,01/06/2016,41.873578134,-87.764614167,False
154,28885,09/12/2016 09:00:00 PM,01/05/2016,01/06/2016,41.873578134,-87.764614167,False
154,28968,09/14/2016 10:35:00 PM,01/05/2016,01/06/2016,41.873578134,-87.764614167,False
154,33816,10/23/2016 07:45:00 PM,01/05/2016,01/06/2016,41.873578134,-87.764614167,False
155,9237,03/31/2016 08:00:00 PM,01/05/2016,01/07/2016,41.919069768,-87.72040873,False
155,14492,05/18/2016 09:00:00 AM,01/05/2016,01/07/2016,41.919067299,-87.720460194,False
155,37630,11/25/2016 12:51:00 AM,01/05/2016,01/07/2016,41.919073118,-87.72000819600001,False
155,40504,12/02/2016 06:00:00 PM,01/05/2016,01/07/2016,41.91907353,-87.72008535299999,False
161,22008,07/22/2016 10:05:00 AM,01/05/2016,01/07/2016,41.881570868000004,-87.65985316700001,False
161,40931,12/23/2016 06:55:00 PM,01/05/2016,01/07/2016,41.881964959,-87.659669091,False
163,4825,02/17/2016 08:29:00 PM,01/05/2016,01/08/2016,41.733581288,-87.641115316,False
163,25984,08/22/2016 04:05:00 PM,01/05/2016,01/08/2016,41.73341934,-87.64110972700001,False
166,4781,02/17/2016 10:54:00 AM,01/06/2016,01/11/2016,41.779040428,-87.698572821,False
166,6864,03/09/2016 11:20:00 AM,01/06/2016,01/11/2016,41.779038454,-87.698712161,False
166,8934,03/29/2016 03:22:00 PM,01/06/2016,01/11/2016,41.778588585,-87.698250977,False
166,14964,05/25/2016 01:18:00 PM,01/06/2016,01/11/2016,41.779040428,-87.698572821,False
166,37139,11/20/2016 06:30:00 AM,01/06/2016,01/11/2016,41.779040428,-87.698572821,False
166,42459,09/10/2016 02:26:00 PM,01/06/2016,01/11/2016,41.778588585,-87.698250977,False
169,29738,09/21/2016 10:45:00 AM,01/06/2016,01/08/2016,41.765437873,-87.603102235,False
173,7215,03/12/2016 10:08:00 PM,01/06/2016,01/08/2016,41.878278759000004,-87.67901144,False
173,29628,06/19/2016 02:00:00 AM,01/06/2016,01/08/2016,41.878415984,-87.67901371299999,False
173,30930,09/30/2016 09:00:00 PM,01/06/2016,01/08/2016,41.878278759000004,-87.67901144,False
173,42386,08/14/2016 03:25:00 AM,01/06/2016,01/08/2016,41.878694956,-87.679330332,False
174,28478,09/11/2016 03:26:00 AM,01/06/2016,01/08/2016,41.898505379,-87.632758467,False
175,5663,02/25/2016 09:15:00 PM,01/06/2016,01/07/2016,41.747470833,-87.69377921700001,False
175,37413,11/22/2016 04:56:00 AM,01/06/2016,01/07/2016,41.747470833,-87.69377921700001,False
177,6006,03/01/2016 06:55:00 AM,01/06/2016,01/22/2016,41.80099297,-87.65504587,False
177,15406,05/29/2016 09:15:00 AM,01/06/2016,01/22/2016,41.80099297,-87.65504587,False
180,7719,03/18/2016 12:40:00 AM,01/06/2016,01/07/2016,41.761171295,-87.634562206,False
180,16710,06/08/2016 08:45:00 PM,01/06/2016,01/07/2016,41.761171295,-87.634562206,False
180,27755,09/05/2016 10:45:00 AM,01/06/2016,01/07/2016,41.761261874,-87.63456488799999,False
181,1654,01/15/2016 03:00:00 PM,01/06/2016,01/15/2016,41.737748662,-87.653780868,False
188,577,01/06/2016 09:10:00 AM,01/06/2016,01/06/2016,41.926183797,-87.70235280899999,False
188,2850,01/27/2016 04:20:00 AM,01/06/2016,01/06/2016,41.926183797,-87.70235280899999,False
188,4480,02/14/2016 05:50:00 AM,01/06/2016,01/06/2016,41.925810522,-87.702341788,False
188,7133,03/12/2016 06:00:00 AM,01/06/2016,01/06/2016,41.926123407,-87.70234972899999,False
188,15994,06/02/2016 07:35:00 PM,01/06/2016,01/06/2016,41.926183797,-87.70235280899999,False
189,33260,10/20/2016 09:10:00 AM,01/06/2016,01/07/2016,41.778199374,-87.69093327,False
189,41516,12/23/2016 07:00:00 PM,01/06/2016,01/07/2016,41.778545198,-87.69094081700001,False
190,4492,02/13/2016 03:15:00 PM,01/06/2016,01/07/2016,41.75115997,-87.571095131,False
190,20399,07/09/2016 09:00:00 AM,01/06/2016,01/07/2016,41.75108588,-87.57109600700001,False
190,34925,11/02/2016 09:25:00 AM,01/06/2016,01/07/2016,41.750844352,-87.571091535,False
190,41684,12/31/2016 05:00:00 AM,01/06/2016,01/07/2016,41.750844352,-87.571091535,False
193,12474,05/02/2016 03:00:00 PM,01/06/2016,01/14/2016,41.97008868,-87.76269009100001,False
193,20671,07/11/2016 02:20:00 PM,01/06/2016,01/14/2016,41.97008868,-87.76269009100001,False
193,24490,08/11/2016 02:44:00 AM,01/06/2016,01/14/2016,41.97008868,-87.76269009100001,False
193,27035,08/30/2016 07:37:00 PM,01/06/2016,01/14/2016,41.970502708000005,-87.762620205,False
193,28473,09/11/2016 03:01:00 AM,01/06/2016,01/14/2016,41.97008868,-87.76269009100001,False
193,38623,12/03/2016 09:30:00 PM,01/06/2016,01/14/2016,41.970494568,-87.762638664,False
194,6450,03/04/2016 06:40:00 PM,01/06/2016,01/06/2016,41.853479315,-87.717797906,False
194,9554,04/04/2016 08:40:00 PM,01/06/2016,01/06/2016,41.853592158000005,-87.717859224,False
194,22773,07/27/2016 06:00:00 PM,01/06/2016,01/06/2016,41.853479315,-87.717797906,False
195,3566,01/29/2016 06:00:00 PM,01/06/2016,01/09/2016,41.882209791,-87.76703474,False
195,3816,02/06/2016 05:49:00 PM,01/06/2016,01/09/2016,41.882210207,-87.76711919700001,False
195,5357,02/21/2016 11:00:00 PM,01/06/2016,01/09/2016,41.882209791,-87.76703474,False
195,20008,07/06/2016 02:00:00 AM,01/06/2016,01/09/2016,41.882209791,-87.76703474,False
195,28152,09/07/2016 06:00:00 PM,01/06/2016,01/09/2016,41.882209791,-87.76703474,False
195,40302,12/18/2016 01:45:00 AM,01/06/2016,01/09/2016,41.882207608,-87.76714859799999,False
196,11282,04/22/2016 01:55:00 AM,01/06/2016,01/07/2016,41.86765647,-87.62411887399999,False
196,26220,08/24/2016 07:40:00 AM,01/06/2016,01/07/2016,41.86745334,-87.62455434,False
196,36772,11/16/2016 07:30:00 PM,01/06/2016,01/07/2016,41.86765647,-87.62411887399999,False
198,8008,03/19/2016 07:00:00 PM,01/06/2016,01/12/2016,41.875166083,-87.733672397,False
198,17214,06/13/2016 04:15:00 PM,01/06/2016,01/12/2016,41.875165700000004,-87.733598964,False
199,2324,01/23/2016 03:45:00 PM,01/06/2016,01/08/2016,41.801780906,-87.70379484600001,False
199,31051,10/01/2016 12:00:00 PM,01/06/2016,01/08/2016,41.80169033,-87.703792065,False
200,24066,08/07/2016 02:00:00 PM,01/06/2016,01/09/2016,41.856519375,-87.70904706600001,False
202,28190,09/09/2016 12:14:00 AM,01/06/2016,01/06/2016,41.816616597,-87.61802403200001,False
202,30227,09/24/2016 02:00:00 AM,01/06/2016,01/06/2016,41.816602501999995,-87.618845923,False
204,7046,03/11/2016 07:45:00 AM,01/06/2016,01/08/2016,41.896010965,-87.624279065,False
204,33087,10/18/2016 08:25:00 PM,01/06/2016,01/08/2016,41.895978014,-87.624275756,False
206,32408,10/11/2016 11:00:00 PM,01/06/2016,01/08/2016,41.73059554,-87.579207609,False
209,6003,03/01/2016 06:30:00 AM,01/06/2016,01/14/2016,41.831556436999996,-87.68506852600001,False
211,23231,07/23/2016 12:00:00 PM,01/06/2016,01/08/2016,41.922958919,-87.676346729,False
212,8832,03/28/2016 04:00:00 PM,01/06/2016,01/08/2016,41.745789091999995,-87.60576177200001,False
212,28307,09/08/2016 11:55:00 PM,01/06/2016,01/08/2016,41.745786464,-87.60578012399999,False
212,42340,07/29/2016 06:18:00 PM,01/06/2016,01/08/2016,41.745786464,-87.60578012399999,False
214,23857,08/05/2016 08:30:00 PM,01/06/2016,01/07/2016,41.980192758,-87.802721495,False
216,5552,02/24/2016 07:45:00 AM,01/06/2016,01/14/2016,41.886524557,-87.744282439,False
216,6999,03/10/2016 03:53:00 PM,01/06/2016,01/14/2016,41.886524557,-87.744282439,False
216,11644,04/25/2016 01:30:00 PM,01/06/2016,01/14/2016,41.886518278000004,-87.74412825299999,False
216,11925,04/22/2016 09:00:00 PM,01/06/2016,01/14/2016,41.886524557,-87.744282439,False
216,13580,05/12/2016 10:15:00 PM,01/06/2016,01/14/2016,41.886530554000004,-87.74438154,False
216,17506,06/15/2016 05:02:00 PM,01/06/2016,01/14/2016,41.886530554000004,-87.74438154,False
216,19204,06/29/2016 01:05:00 PM,01/06/2016,01/14/2016,41.886530554000004,-87.74438154,False
216,28386,09/10/2016 01:45:00 AM,01/06/2016,01/14/2016,41.886524557,-87.744282439,False
216,30285,09/25/2016 05:55:00 PM,01/06/2016,01/14/2016,41.886503144,-87.743852957,False
216,32748,10/15/2016 03:30:00 PM,01/06/2016,01/14/2016,41.886530554000004,-87.74438154,False
216,33509,10/19/2016 02:20:00 PM,01/06/2016,01/14/2016,41.886500268,-87.743827276,False
217,5414,01/17/2016 09:00:00 PM,01/06/2016,01/08/2016,41.689824387,-87.626456355,False
217,9287,04/01/2016 06:55:00 PM,01/06/2016,01/08/2016,41.689822161,-87.626540588,False
217,12031,04/27/2016 11:00:00 PM,01/06/2016,01/08/2016,41.689821778,-87.626478351,False
217,36853,11/17/2016 10:30:00 PM,01/06/2016,01/08/2016,41.689823734,-87.62635018600001,False
217,42425,08/29/2016 12:55:00 AM,01/06/2016,01/08/2016,41.689821778,-87.626478351,False
219,3383,02/01/2016 09:00:00 PM,01/06/2016,01/09/2016,41.737690888,-87.603636489,False
